antecedents,consequents,support,confidence,lift
"frozenset({'Butter', 'Oil', 'Coffee'})",frozenset({'Tea'}),0.182,0.6275862068965518,0.9537784299339692
"frozenset({'Oil', 'Tea', 'Butter', 'Rice'})",frozenset({'Sugar'}),0.166,0.5646258503401361,0.953759882331311
"frozenset({'Tea', 'Sugar', 'Coffee', 'Butter', 'Bread'})",frozenset({'Rice'}),0.148,0.6218487394957983,0.9537557354230035
"frozenset({'Tea', 'Sugar', 'Biscuits', 'Coffee', 'Bread'})",frozenset({'Rice'}),0.148,0.6218487394957983,0.9537557354230035
frozenset({'Bread'}),"frozenset({'Sugar', 'Rice', 'Coffee'})",0.262,0.33762886597938147,0.9537538586988178
"frozenset({'Sugar', 'Rice', 'Coffee'})",frozenset({'Bread'}),0.262,0.7401129943502825,0.9537538586988177
"frozenset({'Tea', 'Butter', 'Rice'})",frozenset({'Coffee'}),0.176,0.5569620253164557,0.9537020981446159
frozenset({'Coffee'}),"frozenset({'Tea', 'Butter', 'Rice'})",0.176,0.3013698630136986,0.9537020981446158
"frozenset({'Oil', 'Biscuits', 'Milk'})","frozenset({'Butter', 'Bread'})",0.058,0.6904761904761905,0.953696395685346
"frozenset({'Pulses', 'Butter'})","frozenset({'Tea', 'Biscuits'})",0.062,0.5740740740740741,0.9536114187276978
"frozenset({'Tea', 'Sugar', 'Biscuits', 'Coffee', 'Rice'})",frozenset({'Bread'}),0.148,0.7399999999999999,0.9536082474226802
frozenset({'Rice'}),"frozenset({'Tea', 'Butter', 'Biscuits'})",0.286,0.4386503067484662,0.9535876233662309
"frozenset({'Tea', 'Butter', 'Biscuits'})",frozenset({'Rice'}),0.286,0.6217391304347826,0.9535876233662309
"frozenset({'Tea', 'Coffee'})","frozenset({'Oil', 'Bread'})",0.188,0.5053763440860215,0.9535402718604179
"frozenset({'Oil', 'Bread'})","frozenset({'Tea', 'Coffee'})",0.188,0.35471698113207545,0.9535402718604179
frozenset({'Jam'}),"frozenset({'Sugar', 'Oil'})",0.072,0.3870967741935484,0.9534403305259812
"frozenset({'Oil', 'Tea', 'Sugar', 'Biscuits'})",frozenset({'Butter'}),0.172,0.7226890756302521,0.9534156670583801
frozenset({'Bread'}),"frozenset({'Rice', 'Coffee'})",0.29,0.3737113402061855,0.9533452556280242
"frozenset({'Rice', 'Coffee'})",frozenset({'Bread'}),0.29,0.7397959183673468,0.9533452556280242
"frozenset({'Tea', 'Butter', 'Biscuits'})","frozenset({'Oil', 'Rice'})",0.264,0.5739130434782609,0.9533439260436227
"frozenset({'Oil', 'Rice'})","frozenset({'Tea', 'Butter', 'Biscuits'})",0.264,0.4385382059800665,0.9533439260436227
"frozenset({'Butter', 'Biscuits', 'Milk'})",frozenset({'Oil'}),0.058,0.6444444444444445,0.9533201840894149
"frozenset({'Tea', 'Rice', 'Biscuits'})","frozenset({'Butter', 'Sugar', 'Bread', 'Coffee'})",0.134,0.35078534031413616,0.9532210334623266
"frozenset({'Butter', 'Sugar', 'Bread', 'Coffee'})","frozenset({'Tea', 'Rice', 'Biscuits'})",0.134,0.3641304347826087,0.9532210334623265
"frozenset({'Tea', 'Sugar'})","frozenset({'Oil', 'Bread'})",0.196,0.5051546391752577,0.9531219607080333
"frozenset({'Oil', 'Bread'})","frozenset({'Tea', 'Sugar'})",0.196,0.36981132075471695,0.9531219607080333
"frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Bread'})","frozenset({'Oil', 'Rice'})",0.14,0.5737704918032788,0.9531071292413269
"frozenset({'Sugar', 'Coffee', 'Butter', 'Bread', 'Rice'})",frozenset({'Tea'}),0.148,0.6271186440677966,0.9530678481273505
"frozenset({'Sugar', 'Rice', 'Coffee'})",frozenset({'Tea'}),0.222,0.6271186440677966,0.9530678481273505
frozenset({'Tea'}),"frozenset({'Sugar', 'Rice', 'Coffee'})",0.222,0.33738601823708203,0.9530678481273505
"frozenset({'Oil', 'Butter', 'Sugar', 'Rice'})",frozenset({'Biscuits'}),0.168,0.6461538461538462,0.9530292716133424
"frozenset({'Rice', 'Biscuits'})","frozenset({'Butter', 'Sugar', 'Coffee'})",0.158,0.36405529953917054,0.9530243443433783
"frozenset({'Butter', 'Sugar', 'Coffee'})","frozenset({'Rice', 'Biscuits'})",0.158,0.41361256544502617,0.9530243443433782
"frozenset({'Butter', 'Sugar', 'Bread', 'Coffee'})","frozenset({'Tea', 'Rice'})",0.148,0.40217391304347827,0.9530187512878633
"frozenset({'Tea', 'Rice'})","frozenset({'Butter', 'Sugar', 'Bread', 'Coffee'})",0.148,0.35071090047393366,0.9530187512878632
frozenset({'Pulses'}),"frozenset({'Oil', 'Biscuits'})",0.068,0.42500000000000004,0.9529147982062781
frozenset({'Biscuits'}),"frozenset({'Bread', 'Coffee'})",0.292,0.43067846607669613,0.9528284647714516
"frozenset({'Bread', 'Coffee'})",frozenset({'Biscuits'}),0.292,0.6460176991150441,0.9528284647714514
"frozenset({'Oil', 'Jam', 'Sugar'})",frozenset({'Butter'}),0.052,0.7222222222222222,0.952799765464673
"frozenset({'Tea', 'Rice', 'Biscuits', 'Milk'})",frozenset({'Butter'}),0.052,0.7222222222222222,0.952799765464673
"frozenset({'Jam', 'Oil', 'Coffee'})",frozenset({'Butter'}),0.052,0.7222222222222222,0.952799765464673
"frozenset({'Tea', 'Bread', 'Biscuits', 'Coffee'})",frozenset({'Rice'}),0.164,0.6212121212121212,0.9527793270124558
"frozenset({'Tea', 'Butter', 'Bread', 'Coffee'})",frozenset({'Rice'}),0.164,0.6212121212121212,0.9527793270124558
"frozenset({'Oil', 'Sugar', 'Bread', 'Coffee'})","frozenset({'Tea', 'Biscuits'})",0.156,0.5735294117647058,0.9527066640609732
"frozenset({'Tea', 'Oil'})","frozenset({'Butter', 'Bread', 'Coffee'})",0.172,0.3963133640552995,0.9526763559021623
"frozenset({'Butter', 'Bread', 'Coffee'})","frozenset({'Tea', 'Oil'})",0.172,0.41346153846153844,0.9526763559021623
frozenset({'Eggs'}),"frozenset({'Rice', 'Bread', 'Biscuits'})",0.05,0.30864197530864196,0.9525986892242035
"frozenset({'Oil', 'Tea', 'Sugar', 'Rice'})","frozenset({'Butter', 'Bread'})",0.16,0.689655172413793,0.9525623928367307
"frozenset({'Oil', 'Milk'})","frozenset({'Bread', 'Coffee'})",0.062,0.4305555555555556,0.9525565388397247
"frozenset({'Butter', 'Biscuits', 'Coffee'})","frozenset({'Oil', 'Rice'})",0.164,0.5734265734265735,0.9525358362567667
"frozenset({'Butter', 'Sugar', 'Bread'})","frozenset({'Tea', 'Rice'})",0.168,0.40191387559808617,0.9524025488106308
"frozenset({'Tea', 'Rice'})","frozenset({'Butter', 'Sugar', 'Bread'})",0.168,0.39810426540284366,0.9524025488106308
"frozenset({'Oil', 'Butter', 'Rice', 'Biscuits'})",frozenset({'Sugar'}),0.168,0.563758389261745,0.9522945764556504
"frozenset({'Rice', 'Tea', 'Butter', 'Bread'})",frozenset({'Sugar'}),0.168,0.563758389261745,0.9522945764556504
frozenset({'Milk'}),"frozenset({'Butter', 'Sugar', 'Bread'})",0.082,0.3980582524271845,0.9522924699214941
"frozenset({'Tea', 'Sugar', 'Rice', 'Coffee'})",frozenset({'Bread'}),0.164,0.7387387387387387,0.9519829107457973
"frozenset({'Tea', 'Rice', 'Biscuits', 'Coffee'})",frozenset({'Bread'}),0.164,0.7387387387387387,0.9519829107457973
"frozenset({'Rice', 'Bread'})",frozenset({'Biscuits'}),0.324,0.6454183266932271,0.9519444346507774
frozenset({'Biscuits'}),"frozenset({'Rice', 'Bread'})",0.324,0.47787610619469023,0.9519444346507774
"frozenset({'Oil', 'Butter', 'Sugar', 'Bread'})",frozenset({'Biscuits'}),0.182,0.6453900709219859,0.9519027594719555
"frozenset({'Tea', 'Coffee'})","frozenset({'Butter', 'Oil'})",0.182,0.489247311827957,0.9518430191205389
"frozenset({'Butter', 'Oil'})","frozenset({'Tea', 'Coffee'})",0.182,0.35408560311284043,0.9518430191205388
frozenset({'Pulses'}),"frozenset({'Tea', 'Oil', 'Biscuits'})",0.06,0.375,0.9517766497461928
frozenset({'Biscuits'}),"frozenset({'Oil', 'Bread'})",0.342,0.504424778761062,0.9517448655869093
"frozenset({'Oil', 'Bread'})",frozenset({'Biscuits'}),0.342,0.6452830188679245,0.9517448655869092
"frozenset({'Tea', 'Rice', 'Coffee'})",frozenset({'Butter'}),0.176,0.7213114754098361,0.9515982525195726
frozenset({'Jam'}),"frozenset({'Bread', 'Coffee'})",0.08,0.43010752688172044,0.9515653249595585
frozenset({'Jam'}),frozenset({'Biscuits'}),0.12,0.6451612903225806,0.9515653249595584
"frozenset({'Oil', 'Sugar', 'Rice'})",frozenset({'Biscuits'}),0.24,0.6451612903225806,0.9515653249595584
frozenset({'Biscuits'}),"frozenset({'Oil', 'Sugar', 'Rice'})",0.24,0.3539823008849557,0.9515653249595584
"frozenset({'Butter', 'Bread'})","frozenset({'Oil', 'Sugar', 'Coffee'})",0.248,0.3425414364640884,0.9515039901780235
"frozenset({'Oil', 'Sugar', 'Coffee'})","frozenset({'Butter', 'Bread'})",0.248,0.6888888888888889,0.9515039901780233
"frozenset({'Tea', 'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Bread'})",frozenset({'Rice'}),0.134,0.6203703703703705,0.9514882981140651
frozenset({'Milk'}),"frozenset({'Oil', 'Rice', 'Biscuits'})",0.078,0.3786407766990291,0.9513587354246963
"frozenset({'Rice', 'Sugar', 'Bread', 'Coffee'})",frozenset({'Tea'}),0.164,0.6259541984732825,0.9512981739715539
"frozenset({'Oil', 'Butter', 'Rice', 'Coffee'})",frozenset({'Tea'}),0.164,0.6259541984732825,0.9512981739715539
"frozenset({'Jam', 'Butter', 'Biscuits'})",frozenset({'Coffee'}),0.05,0.5555555555555556,0.9512937595129377
"frozenset({'Tea', 'Butter', 'Jam'})",frozenset({'Coffee'}),0.05,0.5555555555555556,0.9512937595129377
frozenset({'Coffee'}),"frozenset({'Tea', 'Butter'})",0.28,0.47945205479452063,0.9512937595129377
"frozenset({'Tea', 'Butter'})",frozenset({'Coffee'}),0.28,0.5555555555555556,0.9512937595129377
"frozenset({'Jam', 'Bread', 'Biscuits'})",frozenset({'Coffee'}),0.05,0.5555555555555556,0.9512937595129377
"frozenset({'Oil', 'Jam', 'Butter', 'Bread'})",frozenset({'Coffee'}),0.05,0.5555555555555556,0.9512937595129377
frozenset({'Coffee'}),"frozenset({'Rice', 'Bread', 'Biscuits'})",0.18,0.3082191780821918,0.9512937595129376
"frozenset({'Rice', 'Bread', 'Biscuits'})",frozenset({'Coffee'}),0.18,0.5555555555555555,0.9512937595129375
"frozenset({'Butter', 'Rice', 'Coffee'})",frozenset({'Biscuits'}),0.178,0.6449275362318839,0.951220554914283
"frozenset({'Tea', 'Sugar', 'Biscuits', 'Oil', 'Rice'})","frozenset({'Butter', 'Bread'})",0.146,0.6886792452830188,0.9512144271864901
"frozenset({'Oil', 'Biscuits', 'Milk'})",frozenset({'Bread'}),0.062,0.738095238095238,0.9511536573392242
"frozenset({'Coffee', 'Oil', 'Milk'})",frozenset({'Bread'}),0.062,0.738095238095238,0.9511536573392242
"frozenset({'Sugar', 'Coffee', 'Butter', 'Bread', 'Oil'})","frozenset({'Tea', 'Biscuits'})",0.142,0.5725806451612903,0.9511306398028078
"frozenset({'Oil', 'Tea', 'Sugar'})",frozenset({'Butter'}),0.186,0.7209302325581395,0.9510952936123213
"frozenset({'Tea', 'Sugar', 'Biscuits', 'Coffee'})","frozenset({'Rice', 'Bread'})",0.148,0.4774193548387097,0.951034571391852
"frozenset({'Oil', 'Butter', 'Rice', 'Coffee'})","frozenset({'Tea', 'Biscuits'})",0.15,0.5725190839694656,0.95102837868682
"frozenset({'Bread', 'Biscuits'})","frozenset({'Oil', 'Rice'})",0.3,0.5725190839694656,0.95102837868682
"frozenset({'Oil', 'Rice'})","frozenset({'Bread', 'Biscuits'})",0.3,0.4983388704318937,0.95102837868682
"frozenset({'Oil', 'Biscuits'})","frozenset({'Butter', 'Sugar', 'Coffee'})",0.162,0.3632286995515695,0.9508604700302866
"frozenset({'Butter', 'Sugar', 'Coffee'})","frozenset({'Oil', 'Biscuits'})",0.162,0.42408376963350786,0.9508604700302866
"frozenset({'Tea', 'Butter', 'Sugar'})","frozenset({'Oil', 'Rice'})",0.166,0.5724137931034483,0.9508534769160272
"frozenset({'Jam', 'Bread'})","frozenset({'Oil', 'Coffee'})",0.054,0.3802816901408451,0.9507042253521127
"frozenset({'Tea', 'Biscuits', 'Coffee', 'Butter', 'Bread'})",frozenset({'Rice'}),0.15,0.6198347107438017,0.9506667342696344
"frozenset({'Tea', 'Rice', 'Coffee'})",frozenset({'Bread'}),0.18,0.7377049180327869,0.9506506675680244
"frozenset({'Jam', 'Bread'})",frozenset({'Rice'}),0.088,0.619718309859155,0.9504882053054524
"frozenset({'Oil', 'Biscuits'})","frozenset({'Butter', 'Sugar', 'Bread', 'Coffee'})",0.156,0.34977578475336324,0.9504776759602263
"frozenset({'Butter', 'Sugar', 'Bread', 'Coffee'})","frozenset({'Oil', 'Biscuits'})",0.156,0.42391304347826086,0.9504776759602261
frozenset({'Jam'}),frozenset({'Butter'}),0.134,0.7204301075268817,0.9504354980565722
"frozenset({'Tea', 'Butter', 'Bread', 'Biscuits'})",frozenset({'Coffee'}),0.242,0.555045871559633,0.9504210129445771
frozenset({'Coffee'}),"frozenset({'Tea', 'Butter', 'Bread', 'Biscuits'})",0.242,0.4143835616438356,0.950421012944577
"frozenset({'Sugar', 'Coffee'})","frozenset({'Butter', 'Bread', 'Biscuits'})",0.244,0.46564885496183206,0.950303785636392
"frozenset({'Butter', 'Bread', 'Biscuits'})","frozenset({'Sugar', 'Coffee'})",0.244,0.49795918367346936,0.9503037856363918
"frozenset({'Rice', 'Butter', 'Bread'})","frozenset({'Tea', 'Coffee'})",0.164,0.35344827586206895,0.950129773822766
"frozenset({'Tea', 'Coffee'})","frozenset({'Rice', 'Butter', 'Bread'})",0.164,0.44086021505376344,0.950129773822766
"frozenset({'Jam', 'Sugar'})","frozenset({'Butter', 'Biscuits'})",0.05,0.4901960784313726,0.9499924000607995
frozenset({'Biscuits'}),"frozenset({'Sugar', 'Rice', 'Coffee'})",0.228,0.33628318584070793,0.9499525023748813
"frozenset({'Sugar', 'Rice', 'Coffee'})",frozenset({'Biscuits'}),0.228,0.6440677966101696,0.9499525023748813
frozenset({'Pulses'}),frozenset({'Tea'}),0.1,0.625,0.9498480243161094
"frozenset({'Jam', 'Bread', 'Coffee'})",frozenset({'Tea'}),0.05,0.625,0.9498480243161094
"frozenset({'Bread', 'Coffee'})","frozenset({'Tea', 'Rice', 'Biscuits'})",0.164,0.36283185840707965,0.9498216188667007
"frozenset({'Tea', 'Rice', 'Biscuits'})","frozenset({'Bread', 'Coffee'})",0.164,0.4293193717277487,0.9498216188667007
frozenset({'Coffee'}),"frozenset({'Tea', 'Butter', 'Bread'})",0.264,0.452054794520548,0.9496949464717395
"frozenset({'Tea', 'Butter', 'Bread'})",frozenset({'Coffee'}),0.264,0.5546218487394958,0.9496949464717395
frozenset({'Eggs'}),"frozenset({'Oil', 'Rice', 'Coffee'})",0.056,0.345679012345679,0.949667616334283
"frozenset({'Tea', 'Oil', 'Rice', 'Coffee'})","frozenset({'Butter', 'Bread'})",0.154,0.6875,0.949585635359116
"frozenset({'Oil', 'Rice', 'Coffee'})",frozenset({'Butter'}),0.262,0.7197802197802198,0.949578126359129
frozenset({'Butter'}),"frozenset({'Oil', 'Rice', 'Coffee'})",0.262,0.34564643799472294,0.949578126359129
"frozenset({'Tea', 'Sugar', 'Rice', 'Biscuits'})",frozenset({'Bread'}),0.168,0.736842105263158,0.9495387954422139
"frozenset({'Sugar', 'Oil', 'Biscuits'})",frozenset({'Bread'}),0.196,0.7368421052631579,0.9495387954422136
"frozenset({'Tea', 'Coffee'})","frozenset({'Rice', 'Oil', 'Butter', 'Bread'})",0.154,0.41397849462365593,0.9494919601459999
"frozenset({'Rice', 'Oil', 'Butter', 'Bread'})","frozenset({'Tea', 'Coffee'})",0.154,0.3532110091743119,0.9494919601459998
"frozenset({'Tea', 'Sugar', 'Biscuits', 'Coffee'})","frozenset({'Oil', 'Bread'})",0.156,0.5032258064516129,0.9494826536822883
"frozenset({'Oil', 'Rice', 'Biscuits'})","frozenset({'Butter', 'Coffee'})",0.164,0.4120603015075377,0.9494476993261237
"frozenset({'Butter', 'Coffee'})","frozenset({'Oil', 'Rice', 'Biscuits'})",0.164,0.37788018433179726,0.9494476993261237
frozenset({'Sugar'}),"frozenset({'Butter', 'Rice'})",0.272,0.45945945945945954,0.9492964038418585
"frozenset({'Butter', 'Rice'})",frozenset({'Sugar'}),0.272,0.5619834710743802,0.9492964038418584
"frozenset({'Butter', 'Bread', 'Biscuits'})","frozenset({'Oil', 'Rice'})",0.28,0.5714285714285715,0.94921689606075
"frozenset({'Oil', 'Rice'})","frozenset({'Butter', 'Bread', 'Biscuits'})",0.28,0.4651162790697675,0.94921689606075
"frozenset({'Pulses', 'Oil', 'Rice'})","frozenset({'Tea', 'Biscuits'})",0.056,0.5714285714285714,0.9492168960607499
"frozenset({'Tea', 'Butter', 'Sugar', 'Biscuits'})","frozenset({'Oil', 'Rice'})",0.152,0.5714285714285714,0.9492168960607499
"frozenset({'Butter', 'Biscuits'})",frozenset({'Coffee'}),0.286,0.5542635658914729,0.9490814484443029
frozenset({'Coffee'}),"frozenset({'Butter', 'Biscuits'})",0.286,0.4897260273972603,0.9490814484443029
"frozenset({'Tea', 'Biscuits', 'Coffee'})","frozenset({'Oil', 'Bread'})",0.172,0.5029239766081871,0.9489131634116738
"frozenset({'Oil', 'Bread'})","frozenset({'Tea', 'Biscuits', 'Coffee'})",0.172,0.32452830188679244,0.9489131634116738
"frozenset({'Tea', 'Butter', 'Sugar'})",frozenset({'Oil'}),0.186,0.6413793103448276,0.9487859620485616
"frozenset({'Butter', 'Bread', 'Milk'})",frozenset({'Sugar'}),0.082,0.5616438356164384,0.9487226952980379
"frozenset({'Sugar', 'Coffee'})","frozenset({'Oil', 'Bread', 'Biscuits'})",0.17,0.3244274809160305,0.9486183652515512
"frozenset({'Oil', 'Bread', 'Biscuits'})","frozenset({'Sugar', 'Coffee'})",0.17,0.49707602339181284,0.9486183652515512
"frozenset({'Tea', 'Butter', 'Bread', 'Oil', 'Rice'})",frozenset({'Coffee'}),0.154,0.5539568345323741,0.9485562235143392
"frozenset({'Sugar', 'Tea', 'Rice'})",frozenset({'Bread'}),0.184,0.736,0.9484536082474226
"frozenset({'Bread', 'Biscuits'})",frozenset({'Rice'}),0.324,0.6183206106870229,0.9483444949187468
frozenset({'Rice'}),"frozenset({'Bread', 'Biscuits'})",0.324,0.49693251533742333,0.9483444949187467
"frozenset({'Sugar', 'Coffee', 'Bread', 'Oil', 'Rice'})",frozenset({'Tea'}),0.156,0.624,0.9483282674772036
"frozenset({'Rice', 'Coffee'})",frozenset({'Biscuits'}),0.252,0.6428571428571428,0.948166877370417
frozenset({'Biscuits'}),"frozenset({'Rice', 'Coffee'})",0.252,0.3716814159292035,0.948166877370417
"frozenset({'Butter', 'Bread', 'Milk', 'Coffee'})",frozenset({'Biscuits'}),0.054,0.6428571428571428,0.948166877370417
"frozenset({'Rice', 'Biscuits'})","frozenset({'Butter', 'Sugar', 'Bread'})",0.172,0.3963133640552995,0.9481180958260754
"frozenset({'Butter', 'Sugar', 'Bread'})","frozenset({'Rice', 'Biscuits'})",0.172,0.41148325358851673,0.9481180958260754
"frozenset({'Butter', 'Sugar', 'Bread', 'Biscuits'})",frozenset({'Oil'}),0.182,0.6408450704225352,0.9479956663055255
"frozenset({'Butter', 'Rice'})","frozenset({'Tea', 'Sugar', 'Coffee'})",0.156,0.3223140495867769,0.9479824987846379
"frozenset({'Tea', 'Sugar', 'Coffee'})","frozenset({'Butter', 'Rice'})",0.156,0.4588235294117647,0.9479824987846378
"frozenset({'Tea', 'Biscuits', 'Coffee', 'Oil', 'Rice'})","frozenset({'Butter', 'Bread'})",0.14,0.6862745098039217,0.9478929693424333
"frozenset({'Rice', 'Butter', 'Bread', 'Biscuits'})","frozenset({'Sugar', 'Coffee'})",0.15,0.4966887417218543,0.9478792780951417
"frozenset({'Oil', 'Sugar', 'Rice'})",frozenset({'Tea'}),0.232,0.6236559139784946,0.9478053403928489
frozenset({'Tea'}),"frozenset({'Oil', 'Sugar', 'Rice'})",0.232,0.3525835866261398,0.9478053403928489
"frozenset({'Rice', 'Tea', 'Butter', 'Bread'})","frozenset({'Sugar', 'Coffee'})",0.148,0.4966442953020134,0.9477944566832317
"frozenset({'Oil', 'Tea', 'Butter', 'Rice'})","frozenset({'Sugar', 'Coffee'})",0.146,0.4965986394557823,0.9477073272056914
"frozenset({'Butter', 'Sugar', 'Bread', 'Biscuits'})","frozenset({'Oil', 'Rice'})",0.162,0.5704225352112676,0.9475457395536008
"frozenset({'Jam', 'Oil', 'Biscuits'})",frozenset({'Bread'}),0.05,0.7352941176470588,0.9475439660400241
"frozenset({'Rice', 'Biscuits', 'Eggs'})",frozenset({'Bread'}),0.05,0.7352941176470588,0.9475439660400241
"frozenset({'Oil', 'Rice', 'Milk'})",frozenset({'Bread'}),0.1,0.7352941176470588,0.9475439660400241
"frozenset({'Tea', 'Butter', 'Rice', 'Biscuits'})","frozenset({'Sugar', 'Coffee'})",0.142,0.4965034965034965,0.947525756686062
"frozenset({'Sugar', 'Bread', 'Biscuits'})",frozenset({'Oil'}),0.196,0.6405228758169935,0.9475190470665584
"frozenset({'Butter', 'Bread', 'Biscuits', 'Coffee'})","frozenset({'Oil', 'Rice'})",0.154,0.5703703703703703,0.9474590869939706
"frozenset({'Butter', 'Sugar', 'Biscuits', 'Coffee'})","frozenset({'Oil', 'Rice'})",0.146,0.5703125,0.9473629568106312
"frozenset({'Jam', 'Butter', 'Oil'})",frozenset({'Coffee'}),0.052,0.5531914893617021,0.9472457009618188
frozenset({'Biscuits'}),"frozenset({'Rice', 'Oil', 'Butter', 'Bread'})",0.28,0.41297935103244837,0.9472003464046981
"frozenset({'Rice', 'Oil', 'Butter', 'Bread'})",frozenset({'Biscuits'}),0.28,0.6422018348623854,0.9472003464046981
"frozenset({'Tea', 'Biscuits'})","frozenset({'Rice', 'Oil', 'Bread'})",0.268,0.4451827242524917,0.9471972856435995
"frozenset({'Oil', 'Rice'})","frozenset({'Tea', 'Bread', 'Biscuits'})",0.268,0.4451827242524917,0.9471972856435995
"frozenset({'Rice', 'Oil', 'Bread'})","frozenset({'Tea', 'Biscuits'})",0.268,0.5702127659574469,0.9471972856435995
"frozenset({'Tea', 'Bread', 'Biscuits'})","frozenset({'Oil', 'Rice'})",0.268,0.5702127659574469,0.9471972856435995
"frozenset({'Jam', 'Butter'})","frozenset({'Tea', 'Oil', 'Biscuits'})",0.05,0.373134328358209,0.9470414425335253
"frozenset({'Bread', 'Milk'})","frozenset({'Biscuits', 'Coffee'})",0.056,0.36363636363636365,0.946969696969697
"frozenset({'Tea', 'Biscuits'})","frozenset({'Oil', 'Coffee'})",0.228,0.37873754152823924,0.9468438538205981
"frozenset({'Oil', 'Coffee'})","frozenset({'Tea', 'Biscuits'})",0.228,0.57,0.946843853820598
frozenset({'Coffee'}),"frozenset({'Tea', 'Oil', 'Bread'})",0.188,0.3219178082191781,0.9468170829975826
"frozenset({'Tea', 'Oil', 'Bread'})",frozenset({'Coffee'}),0.188,0.5529411764705882,0.9468170829975825
"frozenset({'Sugar', 'Coffee'})","frozenset({'Butter', 'Biscuits'})",0.256,0.48854961832061067,0.9468015858926563
"frozenset({'Butter', 'Biscuits'})","frozenset({'Sugar', 'Coffee'})",0.256,0.49612403100775193,0.9468015858926563
"frozenset({'Oil', 'Sugar', 'Rice'})","frozenset({'Tea', 'Biscuits'})",0.212,0.5698924731182795,0.9466652377380058
"frozenset({'Tea', 'Biscuits'})","frozenset({'Oil', 'Sugar', 'Rice'})",0.212,0.3521594684385382,0.9466652377380058
"frozenset({'Tea', 'Butter'})","frozenset({'Sugar', 'Coffee'})",0.25,0.49603174603174605,0.9466254695262328
"frozenset({'Sugar', 'Coffee'})","frozenset({'Tea', 'Butter'})",0.25,0.47709923664122134,0.9466254695262328
"frozenset({'Butter', 'Sugar', 'Biscuits', 'Coffee'})",frozenset({'Rice'}),0.158,0.6171875,0.9466065950920245
"frozenset({'Butter', 'Rice', 'Biscuits'})",frozenset({'Coffee'}),0.178,0.5527950310559006,0.9465668339998298
frozenset({'Coffee'}),"frozenset({'Butter', 'Rice', 'Biscuits'})",0.178,0.3047945205479452,0.9465668339998298
"frozenset({'Jam', 'Bread'})","frozenset({'Tea', 'Coffee'})",0.05,0.35211267605633806,0.9465394517643496
"frozenset({'Jam', 'Bread'})","frozenset({'Oil', 'Sugar', 'Rice'})",0.05,0.35211267605633806,0.9465394517643496
"frozenset({'Butter', 'Oil'})",frozenset({'Sugar'}),0.288,0.5603112840466925,0.946471763592386
frozenset({'Sugar'}),"frozenset({'Butter', 'Oil'})",0.288,0.48648648648648646,0.946471763592386
"frozenset({'Oil', 'Rice', 'Milk'})","frozenset({'Sugar', 'Bread', 'Coffee'})",0.052,0.38235294117647056,0.9464181712288875
"frozenset({'Tea', 'Sugar', 'Biscuits', 'Coffee'})","frozenset({'Butter', 'Rice'})",0.142,0.4580645161290322,0.9464142895227938
"frozenset({'Tea', 'Bread', 'Biscuits'})",frozenset({'Rice'}),0.29,0.6170212765957447,0.9463516512204673
frozenset({'Rice'}),"frozenset({'Tea', 'Bread', 'Biscuits'})",0.29,0.44478527607361956,0.9463516512204672
"frozenset({'Oil', 'Tea', 'Butter', 'Biscuits'})",frozenset({'Coffee'}),0.168,0.5526315789473685,0.9462869502523433
"frozenset({'Sugar', 'Rice', 'Bread'})",frozenset({'Biscuits'}),0.186,0.6413793103448276,0.9459871833994508
frozenset({'Tea'}),"frozenset({'Rice', 'Coffee'})",0.244,0.3708206686930091,0.9459710936046151
"frozenset({'Rice', 'Coffee'})",frozenset({'Tea'}),0.244,0.6224489795918366,0.945971093604615
"frozenset({'Sugar', 'Coffee'})","frozenset({'Tea', 'Butter', 'Biscuits'})",0.228,0.4351145038167939,0.9459010952538998
"frozenset({'Tea', 'Butter', 'Biscuits'})","frozenset({'Sugar', 'Coffee'})",0.228,0.49565217391304345,0.9459010952538996
"frozenset({'Tea', 'Sugar', 'Biscuits', 'Oil', 'Rice'})",frozenset({'Butter'}),0.152,0.7169811320754716,0.9458853985164534
"frozenset({'Oil', 'Butter', 'Rice'})","frozenset({'Tea', 'Sugar', 'Coffee'})",0.146,0.3215859030837004,0.9458408914226482
"frozenset({'Tea', 'Sugar', 'Coffee'})","frozenset({'Oil', 'Butter', 'Rice'})",0.146,0.42941176470588227,0.9458408914226482
"frozenset({'Rice', 'Oil', 'Butter', 'Bread'})","frozenset({'Tea', 'Sugar'})",0.16,0.3669724770642202,0.9458053532582995
"frozenset({'Tea', 'Sugar'})","frozenset({'Rice', 'Oil', 'Butter', 'Bread'})",0.16,0.41237113402061853,0.9458053532582994
"frozenset({'Sugar', 'Biscuits', 'Coffee', 'Butter', 'Bread'})",frozenset({'Oil'}),0.156,0.639344262295082,0.9457755359394704
"frozenset({'Sugar', 'Bread', 'Biscuits', 'Coffee'})",frozenset({'Rice'}),0.164,0.6165413533834586,0.9456155726740162
"frozenset({'Bread', 'Biscuits', 'Coffee'})",frozenset({'Rice'}),0.18,0.6164383561643836,0.9454576014791158
"frozenset({'Sugar', 'Coffee'})","frozenset({'Tea', 'Butter', 'Bread', 'Biscuits'})",0.216,0.41221374045801523,0.9454443588486587
